Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,Category,PR_Category,,,
11135,horse-google-0.1.3,3,0.000035,0,0.832223655,H,T,,,
11136,goco-1.0.6,4,0.000035,0,0.710929475,M,T,,,
11137,goodreads-book-quotes-0.0.3,1,0.000035,0,0.847584774,H,T,,,
11138,gopro-overlay-0.90.0,8,0.000035,0,0.646163175,M,T,,,
11139,geographiclib-1.52,1,0.000039,0.00046,0.671641247,M,T,,,
11140,geotiler-0.14.7,5,0.000039,0.00046,0.671641247,M,T,,,
11141,pillow-9.4.0,2,0.000047,0.00094,0.390081507,L,T,,,
11142,htmlmetadata-1.1,2,0.000035,0,0.675626105,M,T,,,
11143,html5-0.0.9,4,0.00005,0.00046,0.847588732,H,T,,,
11144,gsbparse-0.3.0,2,0.000035,0,0.957425487,H,T,,,
11145,abakaffe-cli-0.2.8,2,0.000035,0,0.65892339,M,T,,,
11146,hashivault-vars-0.2.0,2,0.000035,0,0.683227086,M,T,,,
11147,hgct-0.0.1,7,0.000035,0,0.831841667,H,T,,,
11148,hatch-nodejs-version-0.3.1,1,0.000035,0,0.6627666,M,T,,,
11149,growlog-0.4.2,2,0.000035,0,0.804879291,H,T,,,
11150,hide-env-1.0.0,1,0.000035,0,0.831791296,H,T,,,
11151,click-6.2,1,0.000065,0.00046,0.786075881,H,T,,,
11152,abstractioutils-1.0.6,5,0.000035,0,0.831715766,H,T,,,
11153,boto3-1.16.63,4,0.000041,0.00046,0.49978448,L,T,,,
11154,pydantic-1.8.1,2,0.000041,0.00046,0.613224668,M,T,,,
11155,google-calendar-fetcher-1.0.7,4,0.000035,0,0.711055477,M,T,,,
11156,gumo-dev-server-0.3.2,5,0.000035,0,0.835750899,H,T,,,
11157,datastore-viewer-0.3.1,4,0.000041,0.00046,0.827096399,H,T,,,
11158,gumo-task-emulator-0.3.0,5,0.000041,0.00046,0.819802524,H,T,,,
11159,hocr-spec-0.2.0,2,0.000035,0,0.820655123,H,T,,,
11160,git-status-2020.12.3,1,0.000035,0,0.695038676,M,T,,,
11161,runcmd-2020.12.3,2,0.000065,0.00046,0.694804781,M,T,,,
11162,hypothesis-array-api-0.1.2,1,0.000035,0,0.831710523,H,T,,,
11163,acdh-django-geonames-0.1.8,3,0.000035,0,0.695060459,M,T,,,
11164,google-cloud-trace-1.11.1,3,0.000035,0,0.751595009,H,T,,,
11165,gittraffic-0.0.6,3,0.000035,0,0.831628111,H,T,,,
11166,hbp-service-client-1.1.1,2,0.000035,0,0.804640099,H,T,,,
11167,humilis-dynamodb-0.5.1,1,0.000035,0,0.823386972,H,T,,,
11168,heartpole-1.1,2,0.000035,0,0.832041408,H,T,,,
11169,hexviewer-0.1.4,1,0.000035,0,0.847635452,H,T,,,
11170,python-telegram-bot-20.2,2,0.000065,0.00046,0.655306268,M,T,,,
11171,abstract-scorm-xblock-1.0.1,1,0.000035,0,0.637376579,M,T,,,
11172,hibget-0.0.2,2,0.000035,0,0.831992181,H,T,,,
11173,gym-gidwumpus-1.6,2,0.000035,0,0.695134234,M,T,,,
11174,harser-0.1,2,0.000035,0,0.831619508,H,T,,,
11175,hivemind-bus-client-0.0.2,5,0.000035,0,0.821679886,H,T,,,
11176,acctext-0.9.2,2,0.000035,0,0.700015019,M,T,,,
11177,edn-format-0.7.5,4,0.00005,0.00046,0.630528088,M,T,,,
11178,huspacy-nightly-0.8.1.dev206,1,0.000035,0,0.671641247,M,T,,,
11179,hyperd-0.1.0,1,0.000035,0,0.831902338,H,T,,,
11180,golangish-0.0.5,2,0.000035,0,0.695525599,M,T,,,
11181,2ppy-0.4.0,1,0.000035,0,0.675324255,M,T,,,
11182,jpype1-1.3.0,1,0.000065,0.00046,0.706551026,M,T,,,
11183,1bead-org-0.0.11,5,0.000035,0,0.831489719,H,T,,,
11184,aiohttp-jinja2-1.1.2,4,0.000047,0.00091,0.743254493,M,T,,,
11185,cchardet-2.1.4,2,0.000047,0.00091,0.769332028,H,T,,,
11186,hypixelio-1.4.0,2,0.000035,0,0.80326823,H,T,,,
11187,hebcal-0.0.1a0.dev4,6,0.000035,0,0.671641247,M,T,,,
11188,convertdate-2.1.3,3,0.00004,0.00046,0.640772887,M,T,,,
11189,ephem-3.7.6.0,2,0.000057,0.00094,0.581849179,M,T,,,
11190,py-dateutil-2.2,2,0.00004,0.00046,0.671641247,M,T,,,
11191,pyluach-0.3.0.dev1,1,0.00004,0.00046,0.671641247,M,T,,,
11192,pytz-2018.5,2,0.000057,0.00094,0.786790187,H,T,,,
11193,tzwhere-3.0.3,2,0.00004,0.00046,0.702514993,M,T,,,
11194,gitsshgen-1.2.3,2,0.000035,0,0.695122756,M,T,,,
11195,grakel-0.1.9,6,0.000035,0,0.626725992,M,T,,,
11196,git-tools-0.0.1,1,0.000035,0,0.83182145,H,T,,,
11197,grappa-http-0.1.3,2,0.000035,0,0.695023653,M,T,,,
11198,grappa-0.1.12,3,0.00005,0.00046,0.788923127,H,T,,,
11199,jsonschema-2.5.1,1,0.00005,0.00046,0.566904786,M,T,,,
11200,gpcm-0.2.0,13,0.000035,0,0.820890056,H,T,,,
11201,probmods-0.4.1,6,0.000037,0.00046,0.832583003,H,T,,,
11202,gulp-metadata-modifier-0.0.5,2,0.000035,0,0.832426513,H,T,,,
11203,grammpy-transforms-1.2.5,1,0.000035,0,0.696114644,M,T,,,
11204,acapela-box-1.3,2,0.000035,0,0.836630837,H,T,,,
11205,graphene-tornado-2.6.1,5,0.000035,0,0.786294877,H,T,,,
11206,werkzeug-0.12.2,1,0.000041,0.00046,0.551480512,M,T,,,
11207,gorilla-core-0.2.7.8,12,0.000035,0,0.65836045,M,T,,,
11208,guzzy-0.1.7,1,0.000035,0,0.831719471,H,T,,,
11209,pysheller-0.1.1,1,0.000065,0.00046,0.831822401,H,T,,,
11210,housekeeper-4.0.1,7,0.000035,0,0.646084006,M,T,,,
11211,alchy-2.2.2,3,0.000039,0.00046,0.790984657,H,T,,,
11212,pydash-7.0.1,4,0.000074,0.00139,0.749393386,M,T,,,
11213,accuweather-0.5.1,2,0.000035,0,0.667812544,M,T,,,
11214,hmt-escrow-0.14.6,4,0.000035,0,0.596221121,M,T,,,
11215,gthb-0.0.1,1,0.000035,0,0.695211834,M,T,,,
11216,hein-0.2.3,1,0.000035,0,0.805310177,H,T,,,
11217,byt-1.1.0,1,0.000065,0.00046,0.816201185,H,T,,,
11218,huaweicloudsdkcloudtest-3.1.36,1,0.000035,0,0.802770458,H,T,,,
11219,hoodex-0.1.2,2,0.000035,0,0.846904892,H,T,,,
11220,plexapi-3.1.0,4,0.00005,0.00046,0.732834531,M,T,,,
11221,google-trans-new-that-works-0.1.1,2,0.000035,0,0.658100299,M,T,,,
11222,himawari8-0.8,5,0.000035,0,0.832158943,H,T,,,
11223,graphframes-0.6,2,0.000035,0,0.617293539,M,T,,,
11224,gretel-client-0.16.0,15,0.000035,0,0.782157722,H,T,,,
11225,backports-cached-property-1.0.0.post2,1,0.000037,0.00046,0.671641247,M,T,,,
11226,docker-4.4.1,4,0.000037,0.00046,0.620656234,M,T,,,
11227,kubernetes-12.0.1,11,0.000037,0.00046,0.538624518,M,T,,,
11228,opentelemetry-distro-0.36b0,4,0.000037,0.00046,0.671641247,M,T,,,
11229,opentelemetry-exporter-prometheus-1.12.0rc1,4,0.000037,0.00046,0.671641247,M,T,,,
11230,tenacity-6.2.0,2,0.000037,0.00046,0.650759763,M,T,,,
11231,opentelemetry-instrumentation-0.36b0,4,0.000045,0.00048,0.671641247,M,T,,,
11232,grader-service-0.1.46,16,0.000035,0,0.662191507,M,T,,,
11233,tornado-sqlalchemy-0.7.0,3,0.000037,0.00046,0.72026204,M,T,,,
11234,hyper-nn-0.2.2,4,0.000035,0,0.831739262,H,T,,,
11235,google-parser-0.0.143,1,0.000035,0,0.690456217,M,T,,,
11236,pyquery-1.4.0,4,0.000074,0.00091,0.860643402,H,T,,,
11237,goslide-api-0.6.4,1,0.000035,0,0.820367283,H,T,,,
11238,abing-0.1.2,13,0.000035,0,0.82797874,H,T,,,
11239,gxb-0.1.0,4,0.000035,0,0.831761553,H,T,,,
11240,harmonica-0.6.0,8,0.000035,0,0.909031468,H,T,,,
11241,verde-1.7.0,8,0.000039,0.00046,0.696367506,M,T,,,
11242,xrft-1.0.1,6,0.000039,0.00046,0.685011969,M,T,,,
11243,aaclient-0.0.2,3,0.000035,0,0.831769835,H,T,,,
11244,hopic-1.60.0,8,0.000035,0,0.628085396,M,T,,,
11245,commisery-0.10.0,6,0.000039,0.00046,0.653415527,M,T,,,
11246,typeguard-2.10.0,1,0.000039,0.00046,0.675114937,M,T,,,
11247,stemming-1.0.1,1,0.000041,0.00048,0.671641247,M,T,,,
11248,gobuubstackmodel-0.9,8,0.000035,0,0.695128003,M,T,,,
11249,setuptools-61.2.0,1,0.000039,0.00046,0.400968822,L,T,,,
11250,grafane-0.6,9,0.000035,0,0.704926251,M,T,,,
11251,influxdb-5.2.1,5,0.000038,0.00046,0.564366914,M,T,,,
11252,hh-elastic2-doc-manager-0.1.0,1,0.000035,0,0.789804837,H,T,,,
11253,gosdt-0.1.7,10,0.000035,0,0.65398884,M,T,,,
11254,editables-0.2,1,0.000038,0.00046,0.684086472,M,T,,,
11255,hvwfg-1.0.2,1,0.000035,0,0.6947775,M,T,,,
11256,hachiko-0.4.0,1,0.000035,0,0.795041204,H,T,,,
11257,haip-database-0.1.4,3,0.000035,0,0.847640125,H,T,,,
11258,graphtiny-0.0.8,2,0.000035,0,0.696113799,M,T,,,
11259,gosmsge-1.0.5,2,0.000035,0,0.684137435,M,T,,,
11260,gofile-dl-1.2.2,3,0.000035,0,0.847582003,H,T,,,
11261,hive-metasploit-0.0.1a2,4,0.000035,0,0.671641247,M,T,,,
11262,hive-library-0.0.1b13,8,0.000052,0.00091,0.671641247,M,T,,,
11263,libmsf-0.2.4,6,0.000042,0.00046,0.847494309,H,T,,,
11264,glas-0.1.0,1,0.000035,0,0.831779291,H,T,,,
11265,highiq-1.1,5,0.000035,0,0.831699824,H,T,,,
11266,act-atmos-1.4.3,19,0.000041,0.00046,0.777394033,H,T,,,
11267,metpy-1.4.1,10,0.000037,0.00048,0.707669283,M,T,,,
11268,google-tts-1.0.1,1,0.000035,0,0.832057503,H,T,,,
11269,hub2lab-1.6.1,5,0.000035,0,0.847321483,H,T,,,
11270,d2to1-0.2.12.post1,2,0.000041,0.00046,0.671641247,M,T,,,
11271,hk-homepage-0.1.0,1,0.000035,0,0.831813619,H,T,,,
11272,helpme-0.0.43,1,0.000035,0,0.67523057,M,T,,,
11273,hulihutu-1.0.5,2,0.000035,0,0.694962327,M,T,,,
11274,halon-api-0.0.6,1,0.000035,0,0.83641013,H,T,,,
11275,gtdb-validation-tk-0.1.17,4,0.000035,0,0.820587543,H,T,,,
11276,aaransia-1.1,3,0.000035,0,0.826504761,H,T,,,
11277,gluish-0.3.0,5,0.000035,0,0.837913807,H,T,,,
11278,gymbob-2.6,1,0.000035,0,0.694889369,M,T,,,
11279,huaweicloudsdkas-3.1.36,1,0.000035,0,0.802191276,H,T,,,
11280,hm-wrapper-0.12.3,1,0.000035,0,0.695140681,M,T,,,
11281,hoodat-vertex-components-1.6.4,3,0.000035,0,0.648875294,M,T,,,
11282,haven-2.0.4,5,0.000035,0,0.84590313,H,T,,,
11283,netkit-3.1.12,1,0.000041,0.00046,0.671641247,M,T,,,
11284,gnome-recent-files-cleaner-0.2,1,0.000035,0,0.711040038,M,T,,,
11285,h2client-0.2.3,3,0.000035,0,0.847429906,H,T,,,
11286,hexagdly-2.0.2,3,0.000035,0,0.684142449,M,T,,,
11287,hladownload-1.1,4,0.000035,0,0.710960893,M,T,,,
11288,gorpy-1.0.0,2,0.000035,0,0.831716919,H,T,,,
11289,math-eval-0.2.4,1,0.00005,0.00046,0.8317576,H,T,,,
11290,holisticai-0.3.0,5,0.000035,0,0.69999278,M,T,,,
11291,healthchecker-1.1.1,2,0.000035,0,0.694959475,M,T,,,
11292,humdroid-0.2.1,3,0.000035,0,0.695218009,M,T,,,
11293,adbutils-1.2.9,8,0.000057,0.00094,0.767482725,H,T,,,
11294,scrcpy-client-0.4.7,4,0.000045,0.00046,0.720525346,M,T,,,
11295,av-9.2.0,1,0.000048,0.00048,0.811996357,H,T,,,
11296,homework-checker-2.0.0,5,0.000035,0,0.968262427,H,T,,,
11297,ha-release-0.6.7,2,0.000035,0,0.696653838,M,T,,,
11298,harold-1.0.3,3,0.000035,0,0.803707656,H,T,,,
11299,gsch-0.2.4,3,0.000035,0,0.821434456,H,T,,,
11300,flake8-3.5.0,4,0.000045,0.00046,0.831782865,H,T,,,
11301,pip-9.0.1,1,0.000045,0.00046,0.446073866,L,T,,,
11302,pyflakes-1.6.0,1,0.000048,0.00048,0.716596895,M,T,,,
11303,gobbet-0.0.3,6,0.000035,0,0.831815026,H,T,,,
11304,mwparserfromhell-0.6.4,1,0.00004,0.00046,0.749454352,M,T,,,
11305,youseedee-0.4.1,2,0.00004,0.00046,0.758373597,H,T,,,
11306,achso-0.0.2,4,0.000035,0,0.695159967,M,T,,,
11307,cement-2.10.12,1,0.000042,0.00046,0.738301182,M,T,,,
11308,glitchart-1.0.0,1,0.000035,0,0.695296819,M,T,,,
11309,herring-0.1.49,5,0.000035,0,0.695288576,M,T,,,
11310,versio-0.5.0,1,0.000041,0.00046,0.758093574,H,T,,,
11311,grideye-driver-0.1.0,1,0.000035,0,0.695231715,M,T,,,
11312,hipo-drf-exceptions-0.1.8,2,0.000035,0,0.794284025,H,T,,,
11313,gogame-1.0.0,2,0.000035,0,0.832332246,H,T,,,
11314,hunting7x-2.0,1,0.000035,0,0.616971638,M,T,,,
11315,htm-pyx-0.1.0.dev0,2,0.000035,0,0.671641247,M,T,,,
11316,mypy-extensions-0.4.1,1,0.00005,0.00046,0.763906219,H,T,,,
11317,httpdns-0.1.0,1,0.000035,0,0.831900803,H,T,,,
11318,git-runstats-0.16.0,1,0.000035,0,0.831912986,H,T,,,
11319,heketi-3.0.0,2,0.000035,0,0.587455842,M,T,,,
11320,grpc-tls-1.1.12,3,0.000035,0,0.711717322,M,T,,,
11321,hydra-client-0.5.1,4,0.000035,0,0.968212464,H,T,,,
11322,hurst-fitter-0.0.5,4,0.000035,0,0.847543811,H,T,,,
11323,hanmatek-cli-0.0.0,1,0.000035,0,0.831833348,H,T,,,
11324,hugedict-2.9.2,4,0.000035,0,0.708366659,M,T,,,
11325,zstandard-0.17.0,1,0.000042,0.00046,0.638496138,M,T,,,
11326,i3lockfab-0.0.3,2,0.000035,0,0.831755075,H,T,,,
11327,gym-kuhn-poker-0.2,2,0.000035,0,0.711247721,M,T,,,
11328,a2ml-1.0.91,19,0.000035,0,0.764477832,H,T,,,
11329,auger-hub-api-client-0.7.4,4,0.000036,0.00046,0.671641247,M,T,,,
11330,liac-arff-2.4.0,1,0.000036,0.00046,0.60674654,M,T,,,
11331,pandas-1.5.0,4,0.000036,0.00046,0.820746042,H,T,,,
11332,smart-open-6.2.0,1,0.000036,0.00046,0.640032384,M,T,,,
11333,googleapi-0.1.0,10,0.000035,0,0.847651492,H,T,,,
11334,gstbasetransform-0.1.0,1,0.000035,0,0.831807957,H,T,,,
11335,hart-amsaf-0.0.2,3,0.000035,0,0.820600941,H,T,,,
11336,gseimiitb-1.1,4,0.000035,0,0.711268571,M,T,,,
11337,hermione-databricks-1.0.7,2,0.000035,0,0.83148014,H,T,,,
11338,graphly-1.0.8,3,0.000035,0,0.685032356,M,T,,,
11339,greencard-0.2.5,1,0.000035,0,0.711064038,M,T,,,
11340,librarian-0.3.0,1,0.000065,0.00046,0.710551623,M,T,,,
11341,hypy-hypixel-1.7.0,5,0.000035,0,0.694895392,M,T,,,
11342,nbt-1.5.1,1,0.000041,0.00046,0.754826442,H,T,,,
11343,grammar-1.6,1,0.000035,0,0.710230743,M,T,,,
11344,hiftrans-0.0.2,5,0.000035,0,0.753506392,H,T,,,
11345,google-streetview-1.2.9,2,0.000035,0,0.834336238,H,T,,,
11346,kwconfig-1.1.7,1,0.00005,0.00046,0.834016901,H,T,,,
11347,hopper-0.0.1,3,0.000035,0,0.71038267,M,T,,,
11348,dateparser-0.6.0,6,0.000045,0.00046,0.706639878,M,T,,,
11349,pytz-2020.1,2,0.000052,0.00094,0.786790187,H,T,,,
11350,helpscout-wrapper-0.0.3,1,0.000035,0,0.831759756,H,T,,,
11351,holteandtalley-0.0.3,1,0.000035,0,0.831764127,H,T,,,
11352,habibutsu-python-consul-1.2.0,2,0.000035,0,0.881631639,H,T,,,
11353,gtagora-app-2.9.0,2,0.000035,0,0.847466749,H,T,,,
11354,gtagora-connector-1.3,2,0.00005,0.00046,0.671641247,M,T,,,
11355,hbac-bias-detection-0.2.6,96,0.000035,0,0.710871464,M,T,,,
11356,anyio-3.5.0,4,0.000041,0.00103,0.741335072,M,T,,,
11357,appnope-0.1.3,1,0.000035,0.00046,0.819713041,H,T,,,
11358,asttokens-2.0.5,3,0.000046,0.00096,0.775663731,H,T,,,
11359,babel-2.9.1,5,0.00004,0.00142,0.815605004,H,T,,,
11360,bleach-5.0.0,4,0.000038,0.00098,0.700609564,M,T,,,
11361,debugpy-1.6.0,2,0.000039,0.00096,0.573260322,M,T,,,
11362,executing-0.8.3,2,0.000046,0.00096,0.646274343,M,T,,,
11363,fastjsonschema-2.15.3,2,0.000047,0.00103,0.623954964,M,T,,,
11364,ipykernel-6.13.0,11,0.000038,0.00096,0.533927788,M,T,,,
11365,ipython-8.2.0,14,0.000043,0.00144,0.544012126,M,T,,,
11366,jedi-0.18.1,3,0.000038,0.00098,0.827410856,H,T,,,
11367,json5-0.9.6,2,0.000039,0.00096,0.831881294,H,T,,,
11368,jupyter-client-7.2.2,12,0.000055,0.00254,0.553183333,M,T,,,
11369,jupyter-core-4.9.2,8,0.000067,0.00368,0.583393962,M,T,,,
11370,jupyter-server-1.16.0,20,0.000093,0.00244,0.500627338,M,T,,,
11371,jupyterlab-pygments-0.2.1,2,0.000038,0.00098,0.787011077,H,T,,,
11372,jupyterlab-server-2.12.0,10,0.000039,0.00094,0.600927289,M,T,,,
11373,jupyterlab-3.3.3,9,0.000035,0.00046,0.566267465,M,T,,,
11374,llvmlite-0.38.0,2,0.000046,0.00096,0.551658628,M,T,,,
11375,matplotlib-inline-0.1.3,4,0.000042,0.00148,0.622476295,M,T,,,
11376,nbclassic-0.3.7,5,0.000039,0.00094,0.659664648,M,T,,,
11377,nbclient-0.6.0,6,0.000038,0.00098,0.61126791,M,T,,,
11378,nbconvert-6.5.0,19,0.000043,0.00153,0.64236639,M,T,,,
11379,nbformat-5.3.0,9,0.000053,0.00256,0.671641247,M,T,,,
11380,nest-asyncio-1.5.5,5,0.000056,0.00254,0.779310887,H,T,,,
11381,notebook-shim-0.1.0,3,0.000046,0.00096,0.508616654,M,T,,,
11382,notebook-6.4.10,17,0.000046,0.00096,0.671641247,M,T,,,
11383,prometheus-client-0.14.1,3,0.000043,0.00153,0.701921834,M,T,,,
11384,prompt-toolkit-3.0.29,3,0.000038,0.00098,0.533771177,M,T,,,
11385,pygments-2.11.2,3,0.000041,0.00151,0.627188997,M,T,,,
11386,pytz-2022.1,3,0.000061,0.00153,0.786790187,H,T,,,
11387,sklearn-0.0,2,0.000035,0.00046,0.758366558,H,T,,,
11388,sniffio-1.2.0,2,0.000052,0.00096,0.700285548,M,T,,,
11389,stack-data-0.2.0,5,0.000038,0.00098,0.713045655,M,T,,,
11390,terminado-0.13.3,5,0.000043,0.00153,0.670111047,M,T,,,
11391,tinycss2-1.1.1,3,0.000038,0.00098,0.725616842,M,T,,,
11392,traitlets-5.1.1,11,0.000171,0.00588,0.631618188,M,T,,,
11393,websocket-client-1.3.2,2,0.000041,0.00103,0.598535156,M,T,,,
11394,xgboost-0.80,3,0.000035,0.00046,0.54611256,M,T,,,
11395,homogenize-0.0.1,3,0.000035,0,0.831828732,H,T,,,
11396,graph-based-clustering-0.1.0,3,0.000035,0,0.847623495,H,T,,,
11397,graphite-metrics-15.3.0,2,0.000035,0,0.835160714,H,T,,,
11398,layered-yaml-attrdict-config-18.12.3,2,0.00005,0.00046,0.810795005,H,T,,,
11399,hurricanedns-1.0.2,2,0.000035,0,0.827940321,H,T,,,
11400,gitspy-0.3.0,1,0.000035,0,0.811951454,H,T,,,
11401,spall-0.6.0,1,0.000065,0.00046,0.738454077,M,T,,,
11402,htsinfer-0.2.0,7,0.000035,0,0.95167392,H,T,,,
11403,coveralls-1.11.1,4,0.000039,0.00046,0.589477288,M,T,,,
11404,flake8-3.7.9,7,0.000055,0.00139,0.831782865,H,T,,,
11405,pylint-2.4.4,4,0.000039,0.00046,0.443560138,L,T,,,
11406,pytest-5.3.2,8,0.000049,0.00091,0.456905797,L,T,,,
11407,setuptools-46.4.0,2,0.000044,0.00094,0.400968822,L,T,,,
11408,twine-3.1.1,8,0.000039,0.00046,0.627062931,M,T,,,
11409,entrypoints-0.3,2,0.000047,0.00098,0.644305416,M,T,,,
11410,pycodestyle-2.5.0,2,0.000047,0.00098,0.70649497,M,T,,,
11411,pyflakes-2.1.1,2,0.000047,0.00098,0.716596895,M,T,,,
11412,astroid-2.3.3,4,0.000046,0.00048,0.515121592,M,T,,,
11413,isort-4.3.21,1,0.000046,0.00048,0.638005231,M,T,,,
11414,lazy-object-proxy-1.4.3,1,0.000048,0.00048,0.748424391,M,T,,,
11415,wrapt-1.11.2,1,0.000048,0.00048,0.644424397,M,T,,,
11416,google-cloud-recommender-2.11.1,3,0.000035,0,0.773794164,H,T,,,
11417,hicues-0.1.0,2,0.000035,0,0.831832268,H,T,,,
11418,guillotina-batch-6.0.0,2,0.000035,0,0.811693348,H,T,,,
11419,gittrail-0.1.1,1,0.000035,0,0.69521191,M,T,,,
11420,http-raw-0.2.1,2,0.000035,0,0.831715252,H,T,,,
11421,hypnolog-0.1.0,2,0.000035,0,0.831905877,H,T,,,
11422,hat-event-0.7.35,12,0.000039,0.00046,0.667340404,M,T,,,
11423,hat-chatter-0.5.9,7,0.000048,0.00146,0.683628845,M,T,,,
11424,hat-monitor-0.7.0,8,0.000038,0.00048,0.667807911,M,T,,,
11425,hat-monitor-0.6.13,9,0.000042,0.00094,0.667807911,M,T,,,
11426,groupmath-0.2,1,0.000035,0,0.831915753,H,T,,,
11427,gmapi-1.17.30,1,0.000035,0,0.694598948,M,T,,,
11428,guetzli-recursively-1.3.0,1,0.000035,0,0.836452413,H,T,,,
11429,hyperlpr-0.0.2,1,0.000035,0,0.780703625,H,T,,,
11430,huntertray-0.0.3,1,0.000035,0,0.83176423,H,T,,,
11431,hilbert-toolkit-0.1.4,3,0.000035,0,0.831804422,H,T,,,
11432,hydrotoolbox-2.0.5,3,0.000035,0,0.676825566,M,T,,,
11433,hupuapp-1.1.0,7,0.000035,0,0.832114915,H,T,,,
11434,colored-1.3.5,1,0.000039,0.00046,0.671641247,M,T,,,
11435,user-agent-0.1.9,2,0.000039,0.00046,0.758421031,H,T,,,
11436,websocket-client-0.46.0,2,0.000039,0.00046,0.598535156,M,T,,,
11437,hexdumper-2.0.2,2,0.000035,0,0.695200325,M,T,,,
11438,hash-calc-1.1.0,1,0.00005,0.00046,0.695226348,M,T,,,
11439,hexlib-2.0.3,1,0.00005,0.00046,0.695200696,M,T,,,
11440,halo-third-party-sdk-events-2.0.0,4,0.000035,0,0.675643551,M,T,,,
11441,certvalidator-0.11.1,4,0.000049,0.00094,0.804913918,H,T,,,
11442,health-check-3.4.1,3,0.000035,0,0.811645834,H,T,,,
11443,clinner-1.12.3,2,0.000045,0.00046,0.946808565,H,T,,,
11444,colorlog-3.2.0,2,0.00008,0.00094,0.745257102,M,T,,,
11445,gogather-0.1.6,2,0.000035,0,0.694774098,M,T,,,
11446,atpbar-1.1.4,1,0.00005,0.00046,0.827048691,H,T,,,
11447,i18nize-0.0.4,1,0.000035,0,0.847420387,H,T,,,
11448,ia32-python-1.0.5,1,0.000035,0,0.711527605,M,T,,,
11449,gpxfix-0.0.4,3,0.000035,0,0.695148995,M,T,,,
11450,hypixelapi-0.1.4,2,0.000035,0,0.695812118,M,T,,,
11451,hdrhistogram-0.10.2,1,0.000035,0,0.780564738,H,T,,,
11452,1inch-py-1.9,3,0.000035,0,0.833544031,H,T,,,
11453,html-as-programming-language-0.1.21,1,0.000035,0,0.686866166,M,T,,,
11454,abstention-0.1.3.1,3,0.000035,0,0.700468734,M,T,,,
11455,hpe3par-sdk-1.2.2,1,0.000035,0,0.794416263,H,T,,,
11456,python-3parclient-4.2.12,4,0.000065,0.00046,0.746005527,M,T,,,
11457,glue-geospatial-0.4,4,0.000035,0,0.836399364,H,T,,,
11458,hunabku-0.0.14,2,0.000035,0,0.633154167,M,T,,,
11459,goldenmask-0.2.1,2,0.000035,0,0.847524005,H,T,,,
11460,green-monkey-0.1.2,1,0.000035,0,0.831882021,H,T,,,
11461,goosehdf5-0.21.0,5,0.000035,0,0.828885211,H,T,,,
11462,huaweicloudsdkddm-3.1.36,1,0.000035,0,0.804038875,H,T,,,
11463,httpie-ems-auth-p3-0.2.3,2,0.000035,0,0.805139666,H,T,,,
11464,hirola-0.3.0,2,0.000035,0,0.831535335,H,T,,,
11465,cslug-0.7.0,1,0.00005,0.00046,0.831622913,H,T,,,
11466,about-5.2,1,0.000035,0,0.698261363,M,T,,,
11467,hitac-2.0.29,5,0.000035,0,0.830611657,H,T,,,
11468,hanhanai-2.0.2,3,0.000035,0,0.935974673,H,T,,,
11469,gmailnotipy-0.0.5,1,0.000035,0,0.711000126,M,T,,,
11470,py-notifier-0.3.2,1,0.000065,0.00046,0.790410526,H,T,,,
11471,gpu-watchmen-0.3.8,5,0.000035,0,0.710677811,M,T,,,
11472,grobid-0.2.0,3,0.000035,0,0.831835128,H,T,,,
11473,glowgreen-0.0.4,4,0.000035,0,0.695211032,M,T,,,
11474,grafos-1.0.1,1,0.000035,0,0.684283831,M,T,,,
11475,hypereffects-0.1.0,4,0.000035,0,0.695299791,M,T,,,
11476,google-cloud-talent-2.10.1,3,0.000035,0,0.762843979,H,T,,,
11477,hydra-logzio-logger-0.0.2,1,0.000035,0,0.831829886,H,T,,,
11478,hocrox-0.3.0,3,0.000035,0,0.709954639,M,T,,,
11479,huaweicloudsdker-3.1.36,1,0.000035,0,0.805047575,H,T,,,
11480,green-eggs-0.3.0,4,0.000035,0,0.812013556,H,T,,,
11481,aiologger-0.6.1,2,0.000042,0.00046,0.671641247,M,T,,,
11482,asyncstdlib-3.10.6,1,0.000042,0.00046,0.663298525,M,T,,,
11483,aiofiles-0.4.0,1,0.000071,0.00048,0.751449006,H,T,,,
11484,hypertemp-0.8.0,4,0.000035,0,0.748914247,M,T,,,
11485,glimix-core-3.1.13,10,0.000035,0,0.816220142,H,T,,,
11486,brent-search-2.0.1,4,0.000043,0.00094,0.694073781,M,T,,,
11487,liknorm-1.2.10,4,0.000038,0.00046,0.822610213,H,T,,,
11488,ndarray-listener-2.0.1,4,0.000043,0.00094,0.694623451,M,T,,,
11489,numpy-sugar-1.5.3,5,0.000038,0.00046,0.677818464,M,T,,,
11490,optimix-3.0.4,7,0.000038,0.00046,0.677715069,M,T,,,
11491,pytest-doctestplus-0.12.1,4,0.000038,0.00046,0.744036139,M,T,,,
11492,dask-2023.3.2,10,0.000043,0.00048,0.599804981,M,T,,,
11493,hrflow-importer-0.2.1,3,0.000035,0,0.71103705,M,T,,,
11494,grift-0.7.1,3,0.000035,0,0.810218823,H,T,,,
11495,schematics-1.1.1,2,0.000045,0.00046,0.58053486,M,T,,,
11496,hqc-0.1.4,7,0.000035,0,0.784754265,H,T,,,
11497,1pass2pass-0.0.3,1,0.000035,0,0.84702311,H,T,,,
